time, 4020824211773201175, 4025185137773201155, 409061132773201254, 406908213773201128, 4067173146773201181, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199
1646095722.9324412, 88.14, 75.43, 68.11, 68.0, 67.55, 67.66, 67.89, 67.44, 69.8, 67.21
1646095782.6330764, 88.02, 75.31, 68.0, 185.0, 67.55, 67.66, 67.89, 67.44, 69.8, 67.1
1646095842.3234987, 88.02, 75.43, 68.11, 68.0, 67.55, 67.66, 67.89, 67.44, 69.8, 67.1
1646095902.0126262, 88.14, 75.43, 68.11, 68.0, 67.66, 67.66, 67.77, 67.32, 69.8, 67.1
1646095961.7081769, 88.25, 75.54, 68.22, 68.0, 67.66, 67.66, 67.89, 67.44, 69.8, 67.1
1646096021.3985252, 88.25, 75.43, 68.22, 68.0, 67.77, 67.77, 67.89, 67.44, 69.8, 67.21
1646096081.10156, 88.14, 75.43, 68.34, 68.0, 67.77, 67.77, 67.89, 67.55, 69.8, 67.1
1646096140.8096468, 88.25, 75.54, 68.34, 68.0, 67.89, 67.77, 67.89, 67.44, 69.8, 67.21
1646096200.5126526, 88.47, 75.54, 68.45, 68.9, 68.0, 67.77, 67.89, 67.44, 69.8, 67.21
1646096260.200572, 88.59, 75.54, 68.45, 68.9, 68.0, 67.89, 67.89, 67.44, 69.8, 67.21
1646096319.8873188, 88.7, 75.54, 68.45, 68.9, 68.11, 67.89, 67.89, 67.44, 69.8, 67.21
1646096379.5790257, 88.7, 75.54, 68.56, 68.9, 68.11, 67.89, 67.89, 67.44, 69.8, 67.21
1646096439.2707722, 88.81, 75.65, 68.68, 68.9, 68.11, 67.89, 67.89, 67.44, 69.8, 67.21
1646096498.9662535, 88.81, 75.65, 68.68, 68.9, 68.22, 68.0, 67.89, 67.44, 69.8, 67.21
1646096558.6628609, 88.7, 75.76, 68.79, 68.9, 68.34, 68.0, 67.89, 67.44, 69.8, 67.32
1646096618.3661437, 88.81, 75.76, 68.79, -196.6, 68.34, 68.0, 67.89, 67.44, 69.8, 67.21
1646096678.067926, 88.93, 75.76, 68.9, 68.9, 68.34, 68.11, 67.89, 67.44, 69.8, 67.21
1646096737.7484186, 88.93, 75.88, 69.01, 69.8, 68.34, 68.11, 68.0, 67.55, 69.8, 67.21
